item,name,coord,website,telefono,comune,indirizzo,email,lat,lon
http://www.wikidata.org/entity/Q1954305,Museo nazionale del Palazzo di Venezia,Point(12.48156667 41.89618333),http://museopalazzovenezia.beniculturali.it/,+39-06-6999-4284,Municipio Roma I,"Via del Plebiscito, 118",mailto:pm-laz@beniculturali.it,41.896366,12.480234
http://www.wikidata.org/entity/Q1954305,Museo nazionale del Palazzo di Venezia,Point(12.48156667 41.89618333),http://museopalazzovenezia.beniculturali.it/,+39-06-6999-4284,Municipio Roma I,"Via del Plebiscito, 118",mailto:pm-laz@beniculturali.it,41.89618333,12.48156667
http://www.wikidata.org/entity/Q1062079,Museo nazionale del Risorgimento italiano,Point(7.6851585 45.0691061),http://www.museorisorgimentotorino.it/,+39-011-562-1147,Turin,"Via Accademia delle Scienze, 5,  - Torino",mailto:segreteria@museurisorgimentotorino.it,45.068764,7.684764
http://www.wikidata.org/entity/Q1062079,Museo nazionale del Risorgimento italiano,Point(7.6851585 45.0691061),http://www.museorisorgimentotorino.it/,+39-011-562-1147,Turin,"Via Accademia delle Scienze, 5,  - Torino",mailto:segreteria@museurisorgimentotorino.it,45.0691061,7.685158500000001
http://www.wikidata.org/entity/Q19874,Museo nazionale del cinema,Point(7.693229 45.069542),http://www.museocinema.it,+39-011-813-8511,Turin,"Via Montebello, 22 - Torino",mailto:info@museocinema.it,45.06888889,7.69305556
http://www.wikidata.org/entity/Q19874,Museo nazionale del cinema,Point(7.693229 45.069542),http://www.museocinema.it,+39-011-813-8511,Turin,"Via Montebello, 22 - Torino",mailto:info@museocinema.it,45.069542,7.693229
http://www.wikidata.org/entity/Q55369142,Museo nazionale del motociclo,Point(12.61205 43.99856),http://www.museomotociclo.it,+39-0541-731096,Rimini,"Via Casalecchio, 58/n,  - Rimini",mailto:info@museomotociclo.it,43.99856,12.61205
http://www.wikidata.org/entity/Q3868426,Museo nazionale della fotografia,Point(10.219496 45.54215),http://www.museobrescia.net/il_museo.html,+39-030-49137,Brescia,"Vicolo San Faustino, 2",mailto:museo@virgilio.it,45.54215,10.219496000000001
http://www.wikidata.org/entity/Q1707242,Museo nazionale della montagna,Point(7.697454 45.05971),http://www.museomontagna.org,+39-011-660-4104,Turin,"Piazzale Monte dei Cappuccini, 7,  - Torino",mailto:posta@museomontagna.org,45.0596161,7.6974244999999994
http://www.wikidata.org/entity/Q1707242,Museo nazionale della montagna,Point(7.697454 45.05971),http://www.museomontagna.org,+39-011-660-4104,Turin,"Piazzale Monte dei Cappuccini, 7,  - Torino",mailto:posta@museomontagna.org,45.059709999999995,7.697454
http://www.wikidata.org/entity/Q947082,Museo nazionale della scienza e della tecnologia Leonardo da Vinci,Point(9.171237 45.46302),http://www.museoscienza.org,+39-02-4855-5402,Milano,"Via San Vittore, 21 - Milano",mailto:amministrazione@museoscienza.it,45.46302,9.171237
http://www.wikidata.org/entity/Q55368751,Museo nazionale delle attività subacquee,Point(12.278826 44.48426),http://www.hdsitalia.org/,+39-335-543-2810,Ravenna,"Viale IV Novembre, 86/a - loc. Marina di Ravenna,  - Ravenna",mailto:hdsitalia@racine.ra.it,44.48426,12.278825999999999
http://www.wikidata.org/entity/Q290549,Museo nazionale di Capodimonte,Point(14.250346 40.86699),http://www.museocapodimonte.beniculturali.it/,+39-081-749915,Napoli,"via Miano, 2 - Napoli, Italy",mailto:mu-cap@beniculturali.it,40.86699,14.250345999999999
http://www.wikidata.org/entity/Q55685976,Museo nazionale di Castel Sant'Angelo,Point(12.466276 41.903065),http://castelsantangelo.beniculturali.it/,+39-06-681-9111,Roma,"Lungotevere Castello, 50 - Roma",mailto:pm-laz.castesantangelo@beniculturali.it,41.903065000000005,12.466275999999999
http://www.wikidata.org/entity/Q3868429,Museo nazionale di Ravenna,Point(12.1938799 44.420075),http://www.polomusealeemiliaromagna.beniculturali.it/musei/museo-nazionale-di-ravenna,+39-0544-543724,Ravenna,"via San Vitale, 17",mailto:pm-ero.musnaz-ra@beniculturali.it,44.4202,12.195784
http://www.wikidata.org/entity/Q3868429,Museo nazionale di Ravenna,Point(12.1938799 44.420075),http://www.polomusealeemiliaromagna.beniculturali.it/musei/museo-nazionale-di-ravenna,+39-0544-543724,Ravenna,"via San Vitale, 17",mailto:pm-ero.musnaz-ra@beniculturali.it,44.420075,12.1938799
http://www.wikidata.org/entity/Q1081881,Museo nazionale di San Matteo,Point(10.407747 43.715202),http://polomusealetoscana.beniculturali.it/index.php?it/204/pisa-museo-nazionale-di-san-matteo,+39-050-541865,Pisa,Piazza San Matteo in Soarta 1,mailto:pm-tos.museosanmatteo@beniculturali.it,43.715202000000005,10.407747
http://www.wikidata.org/entity/Q1081881,Museo nazionale di San Matteo,Point(10.407747 43.715202),http://polomusealetoscana.beniculturali.it/index.php?it/204/pisa-museo-nazionale-di-san-matteo,+39-050-541865,Pisa,Piazza San Matteo in Soarta 1,mailto:pm-tos.museosanmatteo@beniculturali.it,43.714619444444,10.407411111111
http://www.wikidata.org/entity/Q3330090,Museo nazionale di Villa Guinigi,Point(10.512439 43.845493),http://www.luccamuseinazionali.it/it/guinigi/museo-nazionale-di-villa-guinigi,+39-0583-496033,Lucca,"via della Quarquonia, 4 - Lucca",mailto:pm-tos.museilucchesi@beniculturali.it,43.845493,10.512439
http://www.wikidata.org/entity/Q3330090,Museo nazionale di Villa Guinigi,Point(10.512439 43.845493),http://www.polomusealetoscana.beniculturali.it/index.php?it/181/lucca-museo-nazionale-di-villa-guinigi,+39-0583-496033,Lucca,Via della Quarquonia,mailto:pm-tos.museilucchesi@beniculturali.it,43.84502777777799,10.512416666667
http://www.wikidata.org/entity/Q3330090,Museo nazionale di Villa Guinigi,Point(10.512439 43.845493),http://www.polomusealetoscana.beniculturali.it/index.php?it/181/lucca-museo-nazionale-di-villa-guinigi,+39-0583-496033,Lucca,Via della Quarquonia,mailto:pm-tos.museilucchesi@beniculturali.it,43.845448,10.512037
http://www.wikidata.org/entity/Q966515,Museo nazionale di palazzo Reale,Point(10.396977 43.716296),http://polomusealetoscana.beniculturali.it/index.php?it/202/pisa-museo-nazionale-di-palazzo-reale,+39-050-926573,Pisa,Lungarno Pacinotti 46,mailto:pm-tos.museopalazzoreale@beniculturali.it,43.716296,10.396977
http://www.wikidata.org/entity/Q55686041,Museo nazionale etrusco Rocca Albornoz,Point(12.104556 42.421753),http://www.polomusealelazio.beniculturali.it/index.php?it/174/museo-nazionale-etrusco-rocca-albornoz,+39-0761-325929,Viterbo,"piazza della Rocca, 21/b - Viterbo",mailto:pm-laz@beniculturali.it,42.421753,12.104556
http://www.wikidata.org/entity/Q15055388,Museo nazionale etrusco di Villa Giulia,Point(12.476265 41.918636),http://www.villagiulia.beniculturali.it/,+39-06-322-6571,Roma,"piazzale di Villa Giulia, 9",mailto:mn-etru@beniculturali.it,41.918636,12.476265
http://www.wikidata.org/entity/Q55685963,Museo nazionale romano - Terme di Diocleziano,Point(12.498708 41.903873),http://www.museonazionaleromano.beniculturali.it/it/163/terme-di-diocleziano,+39-06-477881,Roma,"via Enrico de Nicola, 79 - Roma",mailto:mn-rm@beniculturali.it,41.903873,12.498708
http://www.wikidata.org/entity/Q3868433,Museo nicolaiano,Point(16.870344 41.13123),http://www.basilicasannicola.it/museonicolaiano/it/home,+39-080-523-1429,Bari,"Strada Vanese, 3 - Bari",mailto:museonicolaiano@libero.it,41.13123,16.870344
http://www.wikidata.org/entity/Q55376737,Museo numismatico della Fondazione Banca agricola mantovana,Point(10.788938 45.157722),http://www.fondazione.ban.it,+39-0376-311869,Mantova,"Corso Vittorio Emanuele II, 13 - Mantova",mailto:museo.numismatico@bam.it,45.157722,10.788938
http://www.wikidata.org/entity/Q55348773,Museo olivo di Imperia,Point(8.038924 43.88849),http://www.museodellolivo.com,+39-0183-295762,Imperia,"Via Garessio, 13 - Imperia",mailto:info@museodellolivo.com,43.888490000000004,8.038924
http://www.wikidata.org/entity/Q55354214,Museo opera del Duomo (MODO),Point(12.112799 42.716812),http://www.opsm.it,+39-0763-343592,Orvieto,"Piazza Duomo,  - Orvieto",mailto:opsm@opsm.it,42.716812,12.112799
http://www.wikidata.org/entity/Q55675901,Museo ornitologico di Piacenza,Point(9.750556 45.04083),http://www.museofoi.it,+39-0523-591522,Piacenza,"Via Caorsana, 94 - Piacenza",mailto:info@museofoi.it,45.04083,9.750556
http://www.wikidata.org/entity/Q55358819,Museo parrocchiale di Morgex,Point(7.0359414 45.7572988),http://www.lovevda.it/,+39-0165-809729,Valle d'Aosta,"9, place de l'Assomption - 11017 Morgex",mailto:parrocchia.morgex@tiscali.it,45.757298799999994,7.0359414000000005
http://www.wikidata.org/entity/Q55340681,Museo petrarchesco piccolomineo,Point(13.764717 45.64689),http://www.museopetrarchesco.it,+39-040-675-8197,Trieste,"Piazza A. Hortis, 4 - Trieste",mailto:museopetrarchesco@comune.trieste.it,45.64689,13.764717000000001
http://www.wikidata.org/entity/Q55376620,Museo popoli e culture,Point(9.145398 45.475517),http://www.pimemilano.com/?idn=6,+39-02-438201,Milano,"Via Mosè Bianchi, 94 - Milano",mailto:museo@pimemilano.com,45.475516999999996,9.145398
http://www.wikidata.org/entity/Q1940144,Museo postale e telegrafico della Mitteleuropa,Point(13.773363 45.654408),http://www.retecivica.trieste.it/triestecultura/musei/civicimusei/postale.htm,+39-040-676-4264,Trieste,"Piazza Vittorio Veneto, 1 - Trieste",mailto:museopostaletrieste@posteitaliane.it,45.654408000000004,13.773363
http://www.wikidata.org/entity/Q1940144,Museo postale e telegrafico della Mitteleuropa,Point(13.773363 45.654408),http://www.retecivica.trieste.it/triestecultura/musei/civicimusei/postale.htm,+39-040-676-4264,Trieste,"Piazza Vittorio Veneto, 1 - Trieste",mailto:museopostaletrieste@posteitaliane.it,45.65444444,13.77277778
http://www.wikidata.org/entity/Q55351863,Museo provinciale del vino,Point(11.246154 46.413166),http://www.museo-del-vino.it,+39-0471-963168,Caldaro sulla Strada del Vino,"Via dell'Oro, 1 - Caldaro sulla strada del vino/Kaltern an der Weinstrasse",mailto:museo-del-vino@museiprovinciali.it,46.412527000000004,11.246536
http://www.wikidata.org/entity/Q55351863,Museo provinciale del vino,Point(11.246154 46.413166),http://www.museo-del-vino.it,+39-0471-963168,Caldaro sulla Strada del Vino,"Via dell'Oro, 1 - Caldaro sulla strada del vino/Kaltern an der Weinstrasse",mailto:museo-del-vino@museiprovinciali.it,46.413166,11.246153999999999
http://www.wikidata.org/entity/Q17199095,Museo provinciale di Torcello,Point(12.4187 45.4985),http://sbmp.provincia.venezia.it/mir/musei/torcello/home.htm,+39-041-730761,Veneto,piazza Torcello,mailto:museo.torcello@provincia.venezia.it,45.4985,12.4187
http://www.wikidata.org/entity/Q54087684,Museo regionale della psichiatria - Museo d'arte Paolo Pini,Point(9.163761 45.522697),http://www.mapp-arca.it/,+39-02-6444-5326,Milano,"Via Ippocrate, 45 - Milano",mailto:mapp.info@tiscali.it,45.522696999999994,9.163761000000001
http://www.wikidata.org/entity/Q55378090,Museo regionale di Palazzo Mirto,Point(13.368641 38.116592),http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=10&IdSito=55,+39-091-616-4751,παν-όρμος,"Via Merlo, 2 - Palermo",mailto:museo.palazzomirto@regione.sicilia.it,38.116592,13.368641
http://www.wikidata.org/entity/Q3328399,Museo regionale di scienze naturali,Point(7.688629 45.064724),http://www.regione.piemonte.it/museoscienzenaturali/museoscienzenaturali.htm,+39-011-432-6316,Turin,"Via Giovanni Giolitti, 36",mailto:museo.mrsn@regione.piemonte.it,45.06458789999999,7.688668799999999
http://www.wikidata.org/entity/Q3328399,Museo regionale di scienze naturali,Point(7.688629 45.064724),http://www.regione.piemonte.it/museoscienzenaturali/museoscienzenaturali.htm,+39-011-432-6316,Turin,"Via Giovanni Giolitti, 36",mailto:museo.mrsn@regione.piemonte.it,45.064724,7.688629
http://www.wikidata.org/entity/Q55676856,Museo regionale d’arte moderna e contemporanea - Palazzo Belmonte Riso,Point(13.363147 38.11633),http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=9&IdSito=112,+39-091-320532,παν-όρμος,Corso Vittorio Emanuele - Palermo,mailto:poloartemoderna.pa.ou3@regione.sicilia.it,38.11633,13.363147
http://www.wikidata.org/entity/Q55359646,Museo regionale interdisciplinare di Messina,Point(15.561121 38.2088),http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=5&IdSito=43,+39-090-361292,Comune di Messina,"Viale della Libertà, 465,  - Messina",mailto:museo.messina@regione.sicilia.it,38.2088,15.561121
http://www.wikidata.org/entity/Q55369265,Museo sala del tesoro della Basilica di San Nicola,Point(16.870537 41.130085),http://www.basilicasannicola.org,+39-080-573-7257,Bari,"Largo Abate Elia, 13 - Bari",mailto:gcioffari@libero.it,41.130085,16.870537
http://www.wikidata.org/entity/Q55385676,"Museo sessano, 50- Dalla Lestra al Podere",Point(12.853917 41.51475),http://www.digilander.libero.it/sessano,+39-0773-637005,Latina,"Piazza Don Orlando Biral, 2 - Latina",mailto:sessano50@libero.it,41.51475,12.853917
http://www.wikidata.org/entity/Q55360550,"Museo speleologico ""L. Fantini""",Point(11.333163 44.502625),http://www.gsb-usb.it,+39-051-521133,Bologna,"Piazza VII Novembre 1944, 7,  - Bologna",mailto:info@gsb-usb.it,44.502625,11.333163
http://www.wikidata.org/entity/Q3868463,Museo sperimentale d'arte contemporanea,Point(13.361525 42.366832),http://www.muspac.com/,+39-349-636-5670,L'Aquila,"Via Pasquale Ficara - Piazza d'Arti, 67100 L'Aquila AQ",mailto:museosperimentale@libero.it,42.366832,13.361525
http://www.wikidata.org/entity/Q3868472,Museo storico dei granatieri di Sardegna,Point(12.514293 41.888878),http://www.esercito.difesa.it/Comunicazione/Musei/Granatieri/Pagine/default.aspx,+39-06-702-8287,Roma,"Piazza Santa Croce in Gerusalemme, 7 - Roma",mailto:assogranatieri@libero.it,41.888878000000005,12.514292999999999
http://www.wikidata.org/entity/Q3868475,Museo storico dell'arma dei carabinieri,Point(12.459034 41.90627),http://www.carabinieri.it/MuseoStorico,+39-06-689-6696,Roma,"Piazza del Risorgimento, 46 - Roma",mailto:museo.storico@carabinieri.it,41.906253,12.458978
http://www.wikidata.org/entity/Q3868475,Museo storico dell'arma dei carabinieri,Point(12.459034 41.90627),http://www.carabinieri.it/MuseoStorico,+39-06-689-6696,Roma,"Piazza del Risorgimento, 46 - Roma",mailto:museo.storico@carabinieri.it,41.90627,12.459033999999999
http://www.wikidata.org/entity/Q55360184,Museo storico della Guardia di finanza di Roma,Point(12.522551 41.918095),http://www.gdf.it,+39-06-4423-8841,Roma,"Piazza Armellini, 20 - Roma",mailto:museostoricogdf@gdf.it,41.918095,12.522551
http://www.wikidata.org/entity/Q3868477,Museo storico della Liberazione,Point(12.506449 41.888521),http://www.viatasso.eu/,+39-06-700-3866,Roma,"Via Tasso, 145 - Esquilino (rione di Roma)",mailto:info@museoliberazione.it,41.889412,12.506084
http://www.wikidata.org/entity/Q3868477,Museo storico della Liberazione,Point(12.506449 41.888521),http://www.viatasso.eu/,+39-06-700-3866,Roma,"Via Tasso, 145 - Esquilino (rione di Roma)",mailto:info@museoliberazione.it,41.888521000000004,12.506449
http://www.wikidata.org/entity/Q55360188,Museo storico delle comunicazioni,Point(12.466537 41.830456),http://www.sviluppoeconomico.gov.it,+39-06-5444-3000,Roma,"Viale America, 201 - Roma",mailto:museo.comunicazioni@mise.gov.it,41.830456,12.466536999999999
http://www.wikidata.org/entity/Q3868479,Museo storico di Bergamo,Point(9.666388888 45.703888888),http://www.bergamoestoria.it,+39-035-247116,Bergamo,"Piazza Mercato del Fieno, 6/A - Bergamo",mailto:segreteria@bergamoestoria.it,45.704945,9.664894
http://www.wikidata.org/entity/Q3868479,Museo storico di Bergamo,Point(9.666388888 45.703888888),http://www.bergamoestoria.it,+39-035-247116,Bergamo,"Piazza Mercato del Fieno, 6/A - Bergamo",mailto:segreteria@bergamoestoria.it,45.703888888889,9.6663888888889
http://www.wikidata.org/entity/Q55360171,Museo storico garibaldino di Porta San Pancrazio,Point(12.464993 41.88918),http://www.garibaldini.it,+39-06-541-5592,Roma,"Largo di Porta S. Pancrazio, 9 - Roma",mailto:itinerando.roma@tiscali.it,41.889179999999996,12.464993
http://www.wikidata.org/entity/Q55359382,Museo storico navale di Venezia,Point(12.325707 45.442017),http://www.visitmuve.it/it/musei/museo-storico-navale-di-venezia/,+39-041-244-1399,Venesia,"Riva S. Biasio Castello, 2148 - Venezia",mailto:info@fmcvenezia.it,45.442017,12.325707000000001
http://www.wikidata.org/entity/Q55360190,Museo storico nazionale arte sanitaria,Point(12.462797 41.90028),http://www.sameint.it/accade/museo.htm,+39 066893051066787864,Roma,"Lungotevere in Sassia, 3 - Roma",mailto:asas@quipo.it,41.90028,12.462797
http://www.wikidata.org/entity/Q55372481,Museo storico nazionale d'artiglieria,Point(7.673507 45.06972),http://www.esercito.difesa.it/root/musei/museo_artiglieria.asp,+39-011-562-9223,Turin,"Corso Galileo Ferraris, 0,  - Torino",mailto:dirmuseoart@rmnord.esercito.difesa.it,45.069720000000004,7.673507000000001
http://www.wikidata.org/entity/Q712943,Museo storico nazionale dell'artiglieria,Point(7.67444444 45.07111111),http://www.artiglieria.org/,+39-011-562-9223,Turin,"Corso Galileo Ferraris, 0",mailto:dirmuseoart@rmnord.esercito.difesa.it,45.07111111,7.67444444
http://www.wikidata.org/entity/Q55373899,Museo strumenti Istituto Geografico Militare,Point(11.260298 43.777157),http://www.igmi.org,+39-055-27321,Firenze,"Cesare Battisti, 10 - Firenze",mailto:casezmuseo@geomil.esrcito.difesa.it,43.777157,11.260297999999999
http://www.wikidata.org/entity/Q55340685,Museo sveviano,Point(13.767774 45.646927),http://www.triestecultura.it,+39-040-675-8182,Trieste,"Via della Madonna del mare, 13 - Trieste",mailto:museosveviano@comune.trieste.it,45.646927000000005,13.767774
http://www.wikidata.org/entity/Q55360555,Museo tattile di pittura antica e moderna Anteros,Point(11.348295 44.48617),http://www.cavazza.it,+39-051-332090,Bologna,"Via Castiglione, 71,  - Bologna",mailto:istituto@cavazza.it,44.48617,11.348295
http://www.wikidata.org/entity/Q1679608,Museo teatrale Carlo Schmidl,Point(13.770561 45.652912),http://www.museoschmidl.it,+39-040-675-4072,Trieste,"Via G. Rossini, 4 - Trieste",mailto:museoschmidl@comune.trieste.it,45.652912,13.770560999999999
http://www.wikidata.org/entity/Q1679608,Museo teatrale Carlo Schmidl,Point(13.770561 45.652912),http://www.museoschmidl.it,+39-040-675-4072,Trieste,"Via G. Rossini, 4 - Trieste",mailto:museoschmidl@comune.trieste.it,45.652912,13.770560000000001
http://www.wikidata.org/entity/Q51099,Museo teatrale alla Scala,Point(9.18923 45.467037),http://www.museoscala.org/,+39-02-8879-7473,Milano,"Largo Ghiringhelli, 1 - Milano",mailto:museoteatrale@fondazionelascala.it,45.467037,9.18923
http://www.wikidata.org/entity/Q55352541,Museo territoriale di Nova Ponente,Point(11.425952 46.4145),http://www.sentres.com/it/nova-ponente/museo-territoriale-di-nova-ponente,+39-0471-617500,Nova Ponente,"Via Castello Thurn, 1 - Nova Ponente/Deutschnofen",mailto:info@gemeinde.deutschnofen.bz.it,46.4145,11.425952
http://www.wikidata.org/entity/Q3868486,Museo tipologico internazionale del presepio Angelo Stefanucci,Point(12.487939 41.89375),http://www.presepio.it/museo-del-presepio-roma.php,+39-06-679-6146,Roma,"Via Tor De' Conti, 31/A - Roma",mailto:informazione@presepio.it,41.89375,12.487939
http://www.wikidata.org/entity/Q55360820,Museo universitario di paleontologia,Point(10.927849 44.644947),http://www.museopaleo.unimore.it,+39-059-205-6530,Modena,"Via Università, 4,  - Modena",mailto:infomuseo@unimore.it,44.644946999999995,10.927849
http://www.wikidata.org/entity/Q55360822,Museo universitario di zoologia e anatomia comparata,Point(10.927849 44.644947),http://museozoologia.unimore.it,+39-059-205-5555,Modena,"Via Università, 4,  - Modena",mailto:museozoologia@unimore.it,44.644946999999995,10.927849
http://www.wikidata.org/entity/Q55686615,Museo virtuale della scuola medica salernitana,Point(14.759477 40.67912),http://www.lascuolamedicasalernitana.beniculturali.it,+39-089-257-6126,Salerno,"Via dei Mercanti,74 - Salerno",mailto:sbap-sa@beniculturali.it,40.679120000000005,14.759476999999999
http://www.wikidata.org/entity/Q3867564,Museo-Casa natale di Giacomo Puccini,Point(10.501526 43.843303),http://www.puccinimuseum.org/it/,+39-0583-584028,Lucca,Corte San Lorenzo 9,mailto:info@puccinimuseum.it,43.843303000000006,10.501526
http://www.wikidata.org/entity/Q3354176,Opificio delle pietre dure,Point(11.258986111 43.776105555),http://www.opificiodellepietredure.it/,+39-055-26511,Firenze,Via degli Alfani 78 - 50121 Firenze (FI) Italia,mailto:opd@beniculturali.it,43.776105555556,11.258986111111
http://www.wikidata.org/entity/Q2836812,Orto botanico comunale di Lucca,Point(10.51143056 43.84144722),http://www.operadellemura.it/parcodellemura/botanico_presentazione.asp,+39-0583-950596,Lucca,via del Giardino Botanico 14,mailto:operamura@lunet.it,43.84144722,10.51143056
http://www.wikidata.org/entity/Q7105065,Orto botanico dell'Università di Genova,Point(8.927933 44.416374),http://www.ortobotanicoitalia.it/liguria/genova/,+39-010-209-9376,Genova,"Corso Dogali, 1M",mailto:m.mariotti@unige.it,44.416374,8.927933
http://www.wikidata.org/entity/Q894670,Orto e Museo botanico di Pisa,Point(10.397175 43.719843),https://www.ortomuseobot.sma.unipi.it/,+39-050-221-1310,Pisa,Via Luca Ghini 13,mailto:info.ortomuseobot@sma.unipi.it,43.719843,10.397175
http://www.wikidata.org/entity/Q894670,Orto e Museo botanico di Pisa,Point(10.397175 43.719843),https://www.ortomuseobot.sma.unipi.it/,+39-050-221-1310,Pisa,Via Luca Ghini 13,mailto:info.ortomuseobot@sma.unipi.it,43.719722222222,10.395833333333
http://www.wikidata.org/entity/Q3889484,Palazzina delle arti e museo del sigillo,Point(9.818346 44.10699),http://www.laspeziacultura.it,+39-0187-778544,La Spezia,"Via del Prione, 236 - La Spezia",mailto:museodelsigillo@laspeziacultura.it,44.10699,9.818346
http://www.wikidata.org/entity/Q55678689,Palazzo Chigi Piccolomini alla Postierla,Point(11.329654 43.316431),http://www.polomusealetoscana.beniculturali.it/index.php?it/146/istituti-e-luoghi-della-cultura,+39-0577-41246,Siena,Via del Capitano 1,mailto:pm-tos.pinacoteca-si@beniculturali.it,43.316431,11.329654
http://www.wikidata.org/entity/Q55678689,Palazzo Chigi Piccolomini alla Postierla,Point(11.329735 43.3164),http://www.polomusealetoscana.beniculturali.it/index.php?it/146/istituti-e-luoghi-della-cultura,+39-0577-41246,Siena,Via del Capitano 1,mailto:pm-tos.pinacoteca-si@beniculturali.it,43.3164,11.329735000000001
http://www.wikidata.org/entity/Q1635704,Palazzo Ducale,Point(10.798799 45.160336),http://www.mantovaducale.beniculturali.it/,+39-0376-352100,Mantova,"piazza Sordello, 40 - Mantova",mailto:pal-mn@beniculturali.it,45.159721999999995,10.798611
http://www.wikidata.org/entity/Q1635704,Palazzo Ducale,Point(10.798799 45.160336),http://www.mantovaducale.beniculturali.it/,+39-0376-352100,Mantova,"piazza Sordello, 40 - Mantova",mailto:pal-mn@beniculturali.it,45.160336,10.798799
http://www.wikidata.org/entity/Q3890226,Palazzo Giuli Rosselmini Gualandi,Point(10.39974 43.71565),http://www.palazzoblu.it/,+39-050-916911,Pisa,Lungarno Gambacorti 32,mailto:gestiblu@fondazionecaripisa.it,43.715588000000004,10.398181
http://www.wikidata.org/entity/Q3890226,Palazzo Giuli Rosselmini Gualandi,Point(10.39974 43.71565),http://www.palazzoblu.it/,+39-050-916911,Pisa,Lungarno Gambacorti 32,mailto:gestiblu@fondazionecaripisa.it,43.71565,10.39974
http://www.wikidata.org/entity/Q2898082,Palazzo Grimani di Santa Maria Formosa,Point(12.342447 45.43707),https://www.polomusealeveneto.beniculturali.it/musei/museo-di-palazzo-grimani,+39-041-241-1507,Venesia,"Castello, 4858 - Venezia",mailto:pm-ven.grimani@beniculturali.it,45.436956,12.342249
http://www.wikidata.org/entity/Q2898082,Palazzo Grimani di Santa Maria Formosa,Point(12.342447 45.43707),https://www.polomusealeveneto.beniculturali.it/musei/museo-di-palazzo-grimani,+39-041-241-1507,Venesia,"Castello, 4858 - Venezia",mailto:pm-ven.grimani@beniculturali.it,45.43707,12.342447
http://www.wikidata.org/entity/Q3890311,Palazzo La Marmora,Point(8.045385 45.56442),http://www.palazzolamarmora.it,+39-015-352533,Biella,"Corso del Piazzo, 19 - Biella Piazzo,  - Biella",mailto:lamarmor@tin.it,45.56442,8.045385000000001
http://www.wikidata.org/entity/Q3890311,Palazzo La Marmora,Point(8.045385 45.56442),http://www.palazzolamarmora.it,+39-015-352533,Biella,"Corso del Piazzo, 19 - Biella Piazzo,  - Biella",mailto:lamarmor@tin.it,45.56445,8.04323
http://www.wikidata.org/entity/Q911047,Palazzo Medici Riccardi,Point(11.255986 43.775288),http://www.palazzomediciriccardi.it,+39-055-276-0340,Firenze,Via Cavour 3,mailto:biglietteria@palazzo-medici.it,43.775288,11.255986
http://www.wikidata.org/entity/Q20008384,Palazzo Morando,Point(9.196414 45.468757),http://www.costumemodaimmagine.mi.it/,+39-02-7600-6964,Milano,"Via Sant'Andrea, 6",mailto:museicentro.info@comune.milano.it,45.468540000000004,9.195957
http://www.wikidata.org/entity/Q20008384,Palazzo Morando,Point(9.196414 45.468757),http://www.costumemodaimmagine.mi.it/,+39-02-7600-6964,Milano,"Via Sant'Andrea, 6",mailto:museicentro.info@comune.milano.it,45.468757000000004,9.196414
http://www.wikidata.org/entity/Q51105,Palazzo Reale di Milano,Point(9.19111111 45.46305556),http://www.palazzorealemilano.it/,+39-02-8844-5181,Milano,"piazza Duomo, 12",mailto:c.mostre@comune.milano.it,45.46305556,9.19111111
http://www.wikidata.org/entity/Q3891122,Palazzo Ziino,Point(13.35161 38.12418),http://www.palermocultura.it/MediaCenter/FE/articoli/palazzo-ziino.html,+39-091-740-7633,παν-όρμος,"Via Dante, 53 - Palermo",mailto:mupaspaziespositivi@libero.it,38.124179999999996,13.35161
http://www.wikidata.org/entity/Q3891122,Palazzo Ziino,Point(13.35161 38.12418),http://www.palermocultura.it/MediaCenter/FE/articoli/palazzo-ziino.html,+39-091-740-7633,παν-όρμος,"Via Dante, 53 - Palermo",mailto:mupaspaziespositivi@libero.it,38.124072999999996,13.351703
http://www.wikidata.org/entity/Q1228306,Palazzo delle Arti di Napoli,Point(14.2369 40.8368),http://www.palazzoartinapoli.net,+39-081-795-8605,Napoli,"Via dei Mille, 60 - Napoli",mailto:info@palazzoartinapoli.net,40.8368,14.2369
http://www.wikidata.org/entity/Q1228306,Palazzo delle Arti di Napoli,Point(14.2369 40.8368),http://www.palazzoartinapoli.net,+39-081-795-8605,Napoli,"Via dei Mille, 60 - Napoli",mailto:info@palazzoartinapoli.net,40.836647,14.236977
http://www.wikidata.org/entity/Q55340694,"Pinacoteca ""Marco Davanzo""",Point(12.79009 46.417336),http://www.museifriuliveneziagiulia.it,+39-0433-80758,Ampezzo,"Piazza zona libera della Carnia , 5 - Ampezzo",mailto:infoampezzo@libero.it,46.417336,12.79009
http://www.wikidata.org/entity/Q1085811,Pinacoteca Ambrosiana,Point(9.185952 45.46378),https://www.ambrosiana.it,+39-02-806921,Milano,"Piazza Pio XI, 2 - Milano",mailto:info@ambrosiana.it,45.46378,9.185952
http://www.wikidata.org/entity/Q23035381,Pinacoteca Domenico Inzaghi,Point(11.536822 44.537987),http://www.comune.budrio.bo.it,+39-051-692-8306,Budrio,"Palazzo della Partecipanza, Via Mentana, 32",mailto:musei@comune.budrio.bo.it,44.537987,11.536822
